recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-23T03:39:52.0749458Z,12461871,2026-06-23T11:38:59.7153459+08:00,24020,1355.443,162.252,2430.93,229.019,4,4,23.808,51.213,26.334,0,0,0,161.323,163.206,H5 4x4 Tenement01
