recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:09:31.8512752Z,0.021,12461872,2042-03-16T07:54:24.4607475,8825,1396.474,157.993,2443.855,355.471,220.981,6.136,Electric Car 01
2026-06-23T07:09:31.9955472Z,0.563,12461888,2042-03-16T08:28:26.0045498,8825,1392.465,158.534,2439.24,354.41,220.98,6.138,Electric Car 01
2026-06-23T07:09:32.6627185Z,1.564,12461904,2042-03-16T09:29:35.6660324,8825,1388.462,159.165,2434.632,353.8,220.98,6.137,Electric Car 01
2026-06-23T07:09:32.7353157Z,1.839,12461920,2042-03-16T09:39:03.2278403,8825,1384.462,159.842,2430.027,353.521,220.981,6.137,Electric Car 01
2026-06-23T07:09:32.9956266Z,2.242,12461936,2042-03-16T10:24:04.3993386,8825,1380.464,160.541,2425.425,353.398,220.98,6.136,Electric Car 01
2026-06-23T07:09:33.2650725Z,2.615,12461952,2042-03-16T11:05:12.7755598,8825,1376.466,161.248,2420.823,353.371,220.981,6.136,Electric Car 01
2026-06-23T07:09:33.5358850Z,2.984,12461968,2042-03-16T11:46:05.9969194,8825,1372.469,161.954,2416.221,353.428,220.981,6.136,Electric Car 01
2026-06-23T07:09:33.8000261Z,3.339,12461984,2042-03-16T12:25:37.4662281,8825,1368.47,162.648,2411.618,353.584,220.98,6.136,Electric Car 01
2026-06-23T07:09:34.0669606Z,3.698,12462000,2042-03-16T13:05:26.3343007,8825,1364.47,163.318,2407.013,353.88,220.98,6.137,Electric Car 01
2026-06-23T07:09:34.3408583Z,4.069,12462016,2042-03-16T13:46:14.2824190,8825,1360.467,163.943,2402.405,354.415,220.981,6.137,Electric Car 01
2026-06-23T07:09:34.5920089Z,4.432,12462032,2042-03-16T14:22:57.9915684,8825,1356.63,164.444,2397.988,355.87,220.982,5.608,Electric Car 01
2026-06-23T07:09:34.8624798Z,4.794,12462048,2042-03-16T15:03:01.6511620,8825,1353.148,164.707,2393.98,358.615,220.981,5.026,Electric Car 01
2026-06-23T07:09:35.1357428Z,5.167,12462064,2042-03-16T15:44:06.4969859,8825,1350.025,164.783,2390.384,359.604,220.981,4.501,Electric Car 01
2026-06-23T07:09:35.4061584Z,5.529,12462080,2042-03-16T16:24:04.9885982,8825,1346.745,164.805,2386.609,359.862,220.98,5.501,Electric Car 01
2026-06-23T07:09:36.7018559Z,5.948,12462096,2042-03-16T17:05:38.8784910,8825,1343.794,164.812,2383.211,359.987,220.982,3.501,Electric Car 01
2026-06-23T07:09:36.9722770Z,6.309,12462112,2042-03-16T17:45:29.2721463,8825,1342.154,164.814,2381.324,359.897,220.983,1.501,Electric Car 01
2026-06-23T07:09:37.2400504Z,6.661,12462128,2042-03-16T18:24:41.2148912,8825,1340.842,164.826,2379.813,359.499,220.981,2.501,Electric Car 01
2026-06-23T07:09:37.5045200Z,7.018,12462144,2042-03-16T19:04:11.6449779,8825,1338.874,164.885,2377.549,358.45,220.983,3.501,Electric Car 01
2026-06-23T07:09:37.7650634Z,7.364,12462160,2042-03-16T19:42:36.0278847,8825,1336.252,165.056,2374.53,356.833,220.979,4.503,Electric Car 01
2026-06-23T07:09:38.0269320Z,7.714,12462176,2042-03-16T20:21:17.1896131,8825,1332.979,165.399,2370.762,355.447,220.983,5.505,Electric Car 01
