recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:09:31.8512752Z,0.021,12461872,2042-03-16T07:54:24.4607475,15325,1379.792,164.72,2358.764,359.829,311.117,5.788,Station-wagon
2026-06-23T07:09:31.9955472Z,0.563,12461888,2042-03-16T08:28:26.0045498,15325,1375.299,164.739,2362.679,359.814,311.016,6.133,Station-wagon
2026-06-23T07:09:32.6627185Z,1.564,12461904,2042-03-16T09:29:35.6660324,15325,1370.67,164.759,2366.703,359.812,310.989,6.133,Station-wagon
2026-06-23T07:09:32.7353157Z,1.839,12461920,2042-03-16T09:39:03.2278403,15325,1366.041,164.779,2370.725,359.818,310.988,6.133,Station-wagon
2026-06-23T07:09:32.9956266Z,2.242,12461936,2042-03-16T10:24:04.3993386,15325,1361.788,164.796,2374.421,359.839,310.98,5.137,Station-wagon
2026-06-23T07:09:33.2650725Z,2.615,12461952,2042-03-16T11:05:12.7755598,15325,1358.587,164.805,2377.173,359.912,310.218,3.305,Station-wagon
2026-06-23T07:09:33.5358850Z,2.984,12461968,2042-03-16T11:46:05.9969194,15325,1356.365,164.809,2378.946,359.944,306.322,2.383,Station-wagon
2026-06-23T07:09:33.8000261Z,3.339,12461984,2042-03-16T12:25:37.4662281,15325,1353.932,164.811,2380.484,359.966,299.483,3.383,Station-wagon
2026-06-23T07:09:34.0669606Z,3.698,12462000,2042-03-16T13:05:26.3343007,15325,1350.486,164.813,2381.806,359.987,283.951,4.066,Station-wagon
2026-06-23T07:09:34.3408583Z,4.069,12462016,2042-03-16T13:46:14.2824190,15325,1346.513,164.813,2381.933,-0.004,259.69,4.066,Station-wagon
2026-06-23T07:09:34.5915044Z,4.432,12462032,2042-03-16T14:22:57.9915684,15325,1342.804,164.813,2380.468,-0.001,237.218,4.066,Station-wagon
2026-06-23T07:09:34.8624798Z,4.794,12462048,2042-03-16T15:03:01.6511620,15325,1339.274,164.871,2377.607,358.694,225.958,5.067,Station-wagon
2026-06-23T07:09:35.1357428Z,5.167,12462064,2042-03-16T15:44:06.4969859,15325,1335.452,165.132,2373.572,356.158,221.342,6.073,Station-wagon
2026-06-23T07:09:35.4061584Z,5.529,12462080,2042-03-16T16:24:04.9885982,15325,1331.439,165.601,2368.985,355.061,221.024,6.153,Station-wagon
2026-06-23T07:09:36.7018559Z,5.948,12462096,2042-03-16T17:05:38.8784910,15325,1327.419,166.159,2364.361,354.522,220.989,6.152,Station-wagon
2026-06-23T07:09:36.9722770Z,6.309,12462112,2042-03-16T17:45:29.2721463,15325,1323.404,166.76,2359.74,354.264,220.983,6.152,Station-wagon
2026-06-23T07:09:37.2400504Z,6.661,12462128,2042-03-16T18:24:41.2148912,15325,1319.39,167.383,2355.119,354.115,220.982,6.152,Station-wagon
2026-06-23T07:09:37.5045200Z,7.018,12462144,2042-03-16T19:04:11.6449779,15325,1315.378,168.017,2350.5,354.051,220.982,6.152,Station-wagon
2026-06-23T07:09:37.7650634Z,7.364,12462160,2042-03-16T19:42:36.0278847,15325,1311.365,168.654,2345.881,354.054,220.981,6.152,Station-wagon
2026-06-23T07:09:38.0269320Z,7.714,12462176,2042-03-16T20:21:17.1896131,15325,1307.352,169.288,2341.262,354.12,220.982,6.152,Station-wagon
