recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-23T07:14:08.9666026Z,12461871,2026-06-23T15:13:32.7883961+08:00,9508,1396.285,165.001,2374.257,139.019,3,4,24.157,69.554,14.813,0,0,0,163.443,165,H5 3x2 Tenement02
