recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-23T07:14:08.9676096Z,12461871,2026-06-23T15:13:32.7883961+08:00,47401,1323.812,164.035,2437.214,139.02,3,4,20.99,77.846,29.052,0,0,0,163.7,164.326,H5 3x4 Highrise05
