recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:05:08.4624970Z,0.026,12461872,2042-03-16T08:02:02.0723345,11829,1355.051,164.811,2384.17,359.976,342.189,3.527,Station-wagon
2026-06-23T07:05:08.6735872Z,0.397,12461888,2042-03-16T08:32:29.7895104,11829,1354.531,164.812,2387.613,359.983,0.629,3.527,Station-wagon
2026-06-23T07:05:08.9405775Z,0.75,12461904,2042-03-16T09:11:41.2960954,11829,1355.433,164.768,2390.903,1.464,30.032,3.529,Station-wagon
2026-06-23T07:05:09.2033759Z,1.108,12461920,2042-03-16T09:51:19.7730229,11829,1357.664,164.597,2394.246,3.191,36.604,4.531,Station-wagon
2026-06-23T07:05:09.4719121Z,1.464,12461936,2042-03-16T10:30:58.1058957,11829,1360.8,164.227,2398.16,5.052,40.416,5.534,Station-wagon
2026-06-23T07:05:09.7406293Z,1.821,12461952,2042-03-16T11:10:19.8623522,11829,1364.586,163.666,2402.564,5.942,40.924,6.137,Station-wagon
2026-06-23T07:05:10.0048412Z,2.17,12461968,2042-03-16T11:49:02.3465538,11829,1368.585,163.01,2407.173,6.329,40.968,6.137,Station-wagon
2026-06-23T07:05:10.2845578Z,2.522,12461984,2042-03-16T12:30:55.0739803,11829,1372.583,162.324,2411.778,6.508,40.976,6.137,Station-wagon
2026-06-23T07:05:10.5454066Z,2.871,12462000,2042-03-16T13:09:29.3452663,11829,1376.581,161.622,2416.38,6.616,40.979,6.136,Station-wagon
2026-06-23T07:05:10.8009715Z,3.211,12462016,2042-03-16T13:47:17.1480381,11829,1380.583,160.913,2420.988,6.64,40.981,6.152,Station-wagon
2026-06-23T07:05:11.0829309Z,3.558,12462032,2042-03-16T14:28:56.5104445,11829,1384.59,160.205,2425.601,6.588,40.982,6.152,Station-wagon
2026-06-23T07:05:11.3416563Z,3.906,12462048,2042-03-16T15:07:07.5479574,11829,1388.599,159.507,2430.215,6.443,40.981,6.152,Station-wagon
2026-06-23T07:05:11.6047914Z,4.25,12462064,2042-03-16T15:45:20.5365813,11829,1392.608,158.83,2434.831,6.181,40.981,6.152,Station-wagon
2026-06-23T07:05:11.8805192Z,4.592,12462080,2042-03-16T16:26:33.6192067,11829,1396.621,158.195,2439.45,5.681,40.983,6.152,Station-wagon
2026-06-23T07:05:13.0359980Z,5.008,12462096,2042-03-16T17:07:24.2489364,11829,1400.64,157.654,2444.076,4.412,40.981,6.153,Station-wagon
