recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-23T07:08:08.3983594Z,12461871,2026-06-23T15:07:32.7011075+08:00,28962,1432.522,164.933,2342.778,139.019,3,4,19.394,45.561,23.482,0,0,0,163.919,164.937,H5 3x3 Tenement03
