recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-23T07:08:08.3973591Z,12461871,2026-06-23T15:07:32.7011075+08:00,12081,1409.645,157.531,2426.233,319.019,3,4,20,28.188,20.01,0,0,0,157.528,159.709,H5 3x3 Tenement05
