recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-07-01T03:12:27.7020000Z,0.029,12461872,2042-03-16T08:03:03.4015985,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-07-01T03:12:27.9104419Z,0.404,12461888,2042-03-16T08:33:59.4220106,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-07-01T03:12:28.1808161Z,0.764,12461904,2042-03-16T09:13:55.8915583,10879,1417.225,164.642,2326.263,359.793,310.98,6.129,Sports-car
2026-07-01T03:12:28.4440952Z,1.119,12461920,2042-03-16T09:52:46.9187834,10879,1412.598,164.663,2330.282,359.82,310.979,6.129,Sports-car
2026-07-01T03:12:28.7107004Z,1.476,12461936,2042-03-16T10:32:23.7025397,10879,1407.971,164.679,2334.302,359.878,310.982,6.129,Sports-car
2026-07-01T03:12:28.9738360Z,1.823,12461952,2042-03-16T11:10:56.1571764,10879,1403.646,164.686,2337.516,359.98,300.914,4.69,Sports-car
2026-07-01T03:12:29.2311851Z,2.17,12461968,2042-03-16T11:49:17.1945597,10879,1400.077,164.687,2339.257,359.989,289.016,3.292,Sports-car
2026-07-01T03:12:29.4981432Z,2.518,12461984,2042-03-16T12:27:56.6656340,10879,1397.682,164.688,2339.852,359.994,273.979,1.681,Sports-car
2026-07-01T03:12:29.7736476Z,2.864,12462000,2042-03-16T13:09:27.7552956,10879,1395.51,164.688,2339.778,-0.004,264.341,2.681,Sports-car
2026-07-01T03:12:30.0368321Z,3.215,12462016,2042-03-16T13:48:10.8267175,10879,1392.741,164.688,2339.081,-0.002,248.493,3.083,Sports-car
2026-07-01T03:12:30.2998305Z,3.565,12462032,2042-03-16T14:26:49.6971060,10879,1389.903,164.688,2337.963,-0.002,248.495,3.018,Sports-car
2026-07-01T03:12:30.5652474Z,3.916,12462048,2042-03-16T15:05:32.0271670,10879,1388.025,164.688,2337.223,0,224.285,1.018,Sports-car
2026-07-01T03:12:30.8443314Z,4.267,12462064,2042-03-16T15:47:22.6055832,10879,1387.552,164.688,2337.036,0,224.285,0,Sports-car
2026-07-01T03:12:31.1106134Z,4.62,12462080,2042-03-16T16:26:34.4359569,10879,1387.545,164.688,2337.536,0.002,179.285,1,Sports-car
2026-07-01T03:12:33.2675215Z,5.035,12462096,2042-03-16T17:06:30.2953138,10879,1388.255,164.688,2337.338,0.004,134.285,2,Sports-car
2026-07-01T03:13:14.8434535Z,5.442,12462112,2042-03-16T17:46:35.0257426,10879,1389.075,164.688,2336.733,0,224.285,0.28,Sports-car
2026-07-01T03:13:15.1169049Z,5.803,12462128,2042-03-16T18:26:16.1740899,10879,1389.121,164.688,2337.016,0,224.285,0.397,Sports-car
2026-07-01T03:13:15.3701344Z,6.149,12462144,2042-03-16T19:04:20.2418635,10879,1389.033,164.688,2337.301,0,224.285,0.199,Sports-car
2026-07-01T03:13:15.6387608Z,6.508,12462160,2042-03-16T19:43:43.3657310,10879,1388.989,164.688,2337.443,0,224.285,0.099,Sports-car
