recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-07-01T03:12:27.7020000Z,0.029,12461872,2042-03-16T08:03:03.4015985,3197,1383.476,164.696,2356.517,0.018,92.895,0.957,Station-wagon
2026-07-01T03:12:27.9104419Z,0.404,12461888,2042-03-16T08:33:59.4220106,3197,1383.68,164.696,2355.839,0.029,135.823,1.957,Station-wagon
2026-07-01T03:12:28.1808161Z,0.764,12461904,2042-03-16T09:13:55.8915583,3197,1385.357,164.694,2354.113,0.029,135.823,2.857,Station-wagon
2026-07-01T03:12:28.4440952Z,1.119,12461920,2042-03-16T09:52:46.9187834,3197,1386.651,164.693,2352.781,359.854,310.979,0.857,Station-wagon
2026-07-01T03:12:28.7107004Z,1.476,12461936,2042-03-16T10:32:23.7025397,3197,1386.812,164.693,2352.615,359.854,310.979,0.397,Station-wagon
2026-07-01T03:12:28.9738360Z,1.823,12461952,2042-03-16T11:10:56.1571764,3197,1386.605,164.693,2352.829,359.854,310.979,0.198,Station-wagon
2026-07-01T03:12:29.2311851Z,2.17,12461968,2042-03-16T11:49:17.1945597,3197,1386.501,164.694,2352.936,359.854,310.979,0.099,Station-wagon
