recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-07-01T03:12:27.7020000Z,0.029,12461872,2042-03-16T08:03:03.4015985,15325,1379.792,164.72,2358.764,359.829,311.117,5.788,Station-wagon
2026-07-01T03:12:27.9104419Z,0.404,12461888,2042-03-16T08:33:59.4220106,15325,1375.299,164.739,2362.679,359.814,311.016,6.133,Station-wagon
2026-07-01T03:12:28.1808161Z,0.764,12461904,2042-03-16T09:13:55.8915583,15325,1370.67,164.759,2366.703,359.812,310.989,6.133,Station-wagon
2026-07-01T03:12:28.4440952Z,1.119,12461920,2042-03-16T09:52:46.9187834,15325,1366.041,164.779,2370.725,359.818,310.988,6.133,Station-wagon
2026-07-01T03:12:28.7107004Z,1.476,12461936,2042-03-16T10:32:23.7025397,15325,1361.788,164.796,2374.421,359.839,310.98,5.137,Station-wagon
2026-07-01T03:12:28.9738360Z,1.823,12461952,2042-03-16T11:10:56.1571764,15325,1358.587,164.805,2377.173,359.912,310.218,3.305,Station-wagon
2026-07-01T03:12:29.2311851Z,2.17,12461968,2042-03-16T11:49:17.1945597,15325,1356.365,164.809,2378.946,359.944,306.322,2.383,Station-wagon
2026-07-01T03:12:29.4981432Z,2.518,12461984,2042-03-16T12:27:56.6656340,15325,1353.932,164.811,2380.484,359.966,299.483,3.383,Station-wagon
2026-07-01T03:12:29.7736476Z,2.864,12462000,2042-03-16T13:09:27.7552956,15325,1350.486,164.813,2381.806,359.987,283.951,4.066,Station-wagon
2026-07-01T03:12:30.0368321Z,3.215,12462016,2042-03-16T13:48:10.8267175,15325,1346.513,164.813,2381.933,-0.004,259.69,4.066,Station-wagon
2026-07-01T03:12:30.2998305Z,3.565,12462032,2042-03-16T14:26:49.6971060,15325,1342.804,164.813,2380.468,-0.001,237.218,4.066,Station-wagon
2026-07-01T03:12:30.5652474Z,3.916,12462048,2042-03-16T15:05:32.0271670,15325,1339.274,164.871,2377.607,358.694,225.958,5.067,Station-wagon
2026-07-01T03:12:30.8443314Z,4.267,12462064,2042-03-16T15:47:22.6055832,15325,1335.452,165.132,2373.572,356.158,221.342,6.073,Station-wagon
2026-07-01T03:12:31.1106134Z,4.62,12462080,2042-03-16T16:26:34.4359569,15325,1331.439,165.601,2368.985,355.061,221.024,6.153,Station-wagon
2026-07-01T03:12:33.2675215Z,5.035,12462096,2042-03-16T17:06:30.2953138,15325,1327.419,166.159,2364.361,354.522,220.989,6.152,Station-wagon
2026-07-01T03:13:14.8434535Z,5.442,12462112,2042-03-16T17:46:35.0257426,15325,1323.404,166.76,2359.74,354.264,220.983,6.152,Station-wagon
2026-07-01T03:13:15.1169049Z,5.803,12462128,2042-03-16T18:26:16.1740899,15325,1319.39,167.383,2355.119,354.115,220.982,6.152,Station-wagon
2026-07-01T03:13:15.3701344Z,6.149,12462144,2042-03-16T19:04:20.2418635,15325,1315.378,168.017,2350.5,354.051,220.982,6.152,Station-wagon
2026-07-01T03:13:15.6387608Z,6.508,12462160,2042-03-16T19:43:43.3657310,15325,1311.365,168.654,2345.881,354.054,220.981,6.152,Station-wagon
2026-07-01T03:13:15.9030254Z,6.863,12462176,2042-03-16T20:22:57.2117270,15325,1307.352,169.288,2341.262,354.12,220.982,6.152,Station-wagon
2026-07-01T03:13:16.1693463Z,7.217,12462192,2042-03-16T21:02:09.0508489,15325,1303.339,169.911,2336.642,354.267,220.981,6.152,Station-wagon
2026-07-01T03:13:16.4319401Z,7.56,12462208,2042-03-16T21:40:13.3400555,15325,1299.324,170.513,2332.02,354.488,220.98,6.152,Station-wagon
2026-07-01T03:13:16.7064986Z,7.903,12462224,2042-03-16T22:21:24.7859065,15325,1295.302,171.086,2327.391,354.836,220.98,6.167,Station-wagon
2026-07-01T03:13:16.9685101Z,8.252,12462240,2042-03-16T23:00:08.4977066,15325,1291.273,171.615,2322.752,355.335,220.981,6.167,Station-wagon
2026-07-01T03:13:17.2327809Z,8.607,12462256,2042-03-16T23:39:08.9692478,15325,1287.244,172.107,2318.115,355.494,220.982,6.159,Station-wagon
2026-07-01T03:13:17.4980636Z,8.959,12462272,2042-03-17T00:17:44.7936108,15325,1283.219,172.613,2313.48,355.087,220.981,6.159,Station-wagon
2026-07-01T03:13:17.7733590Z,9.305,12462288,2042-03-17T00:58:55.3948651,15325,1279.195,173.153,2308.849,354.856,220.98,6.159,Station-wagon
2026-07-01T03:13:18.0387483Z,9.656,12462304,2042-03-17T01:37:56.1484080,15325,1275.172,173.706,2304.218,354.844,220.98,6.159,Station-wagon
2026-07-01T03:13:18.2975323Z,9.995,12462320,2042-03-17T02:15:39.7958235,15325,1271.149,174.249,2299.586,355.033,220.979,6.159,Station-wagon
2026-07-01T03:13:18.5788120Z,10.344,12462336,2042-03-17T02:57:42.4058382,15325,1267.124,174.761,2294.953,355.438,220.982,6.159,Station-wagon
2026-07-01T03:13:18.8291155Z,10.7,12462352,2042-03-17T03:33:58.2133410,15325,1263.095,175.214,2290.315,356.121,220.979,6.159,Station-wagon
2026-07-01T03:13:19.0968960Z,11.061,12462368,2042-03-17T04:13:29.3626453,15325,1259.063,175.57,2285.673,357.258,220.981,6.16,Station-wagon
2026-07-01T03:13:19.3705851Z,11.405,12462384,2042-03-17T04:54:39.9043169,15325,1255.024,175.835,2281.024,357.798,220.98,6.167,Station-wagon
2026-07-01T03:13:19.6330931Z,11.755,12462400,2042-03-17T05:33:21.2137261,15325,1250.983,176.061,2276.372,358.005,220.981,6.167,Station-wagon
2026-07-01T03:13:19.9104942Z,12.096,12462416,2042-03-17T06:14:11.7034319,15325,1246.941,176.27,2271.719,358.11,220.979,6.167,Station-wagon
2026-07-01T03:13:20.1687822Z,12.441,12462432,2042-03-17T06:52:19.3055631,15325,1242.899,176.47,2267.066,358.187,220.98,6.167,Station-wagon
2026-07-01T03:13:20.4287024Z,12.782,12462448,2042-03-17T07:30:08.3561756,15325,1238.857,176.661,2262.413,358.251,220.981,6.167,Station-wagon
2026-07-01T03:13:20.7058581Z,13.125,12462464,2042-03-17T08:11:37.4384351,15325,1234.815,176.846,2257.76,358.315,220.982,6.167,Station-wagon
2026-07-01T03:13:20.9633681Z,13.467,12462480,2042-03-17T08:49:42.4160383,15325,1230.772,177.024,2253.106,358.374,220.981,6.167,Station-wagon
2026-07-01T03:13:21.2293163Z,13.818,12462496,2042-03-17T09:28:23.4140682,15325,1226.73,177.196,2248.453,358.433,220.979,6.167,Station-wagon
2026-07-01T03:13:21.8951730Z,14.103,12462512,2042-03-17T09:54:31.0418180,15325,1222.683,177.361,2243.795,358.493,220.981,6.178,Station-wagon
2026-07-01T03:13:22.1262125Z,14.569,12462528,2042-03-17T10:41:29.6684830,15325,1218.633,177.52,2239.133,358.557,220.98,6.178,Station-wagon
2026-07-01T03:13:22.3965116Z,14.946,12462544,2042-03-17T11:23:16.4752842,15325,1214.583,177.672,2234.47,358.623,220.981,6.178,Station-wagon
2026-07-01T03:13:22.6483261Z,15.395,12462560,2042-03-17T12:00:37.9325667,15325,1210.533,177.817,2229.807,358.698,220.982,6.178,Station-wagon
