recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-07-01T03:12:27.7010012Z,0.029,12461872,2042-03-16T08:03:03.4015985,3514,1339.366,164.964,2378.114,357.136,220.981,6.144,Van
2026-07-01T03:12:27.9104419Z,0.404,12461888,2042-03-16T08:33:59.4220106,3514,1335.344,165.271,2373.485,357.136,220.981,6.136,Van
2026-07-01T03:12:28.1808161Z,0.764,12461904,2042-03-16T09:13:55.8915583,3514,1331.328,165.663,2368.861,355.543,220.982,6.139,Van
2026-07-01T03:12:28.4440952Z,1.119,12461920,2042-03-16T09:52:46.9187834,3514,1327.317,166.187,2364.245,354.655,220.981,6.137,Van
2026-07-01T03:12:28.7107004Z,1.476,12461936,2042-03-16T10:32:23.7025397,3514,1323.311,166.778,2359.633,354.298,220.979,6.137,Van
2026-07-01T03:12:28.9738360Z,1.823,12461952,2042-03-16T11:10:56.1571764,3514,1319.379,167.386,2355.106,354.124,220.98,5.917,Van
2026-07-01T03:12:29.2311851Z,2.17,12461968,2042-03-16T11:49:17.1945597,3514,1315.994,167.92,2351.21,354.056,220.982,4.46,Van
2026-07-01T03:12:29.4981432Z,2.518,12461984,2042-03-16T12:27:56.6656340,3514,1313.334,168.342,2348.148,354.048,220.98,3.696,Van
2026-07-01T03:12:29.7736476Z,2.864,12462000,2042-03-16T13:09:27.7552956,3514,1310.942,168.722,2345.394,354.055,220.984,3.64,Van
2026-07-01T03:12:30.0368321Z,3.215,12462016,2042-03-16T13:48:10.8267175,3514,1308.594,169.094,2342.691,354.089,220.981,3.558,Van
2026-07-01T03:12:30.2998305Z,3.565,12462032,2042-03-16T14:26:49.6971060,3514,1306.022,169.498,2339.73,354.147,220.983,4.328,Van
2026-07-01T03:12:30.5637415Z,3.916,12462048,2042-03-16T15:05:32.0271670,3514,1302.902,169.98,2336.14,354.263,220.98,5.233,Van
2026-07-01T03:12:30.8443314Z,4.267,12462064,2042-03-16T15:47:22.6055832,3514,1299.187,170.537,2331.863,354.492,220.982,6.152,Van
2026-07-01T03:12:31.1106134Z,4.62,12462080,2042-03-16T16:26:34.4359569,3514,1295.17,171.107,2327.239,354.882,220.981,6.152,Van
