recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-07-01T03:12:27.7020000Z,0.029,12461872,2042-03-16T08:03:03.4015985,10697,1388.956,164.693,2346.846,0.054,130.98,5.96,hotdog-van
2026-07-01T03:12:27.9104419Z,0.404,12461888,2042-03-16T08:33:59.4220106,10697,1392.7,164.69,2343.593,0.018,130.978,3.96,hotdog-van
2026-07-01T03:12:28.1808161Z,0.764,12461904,2042-03-16T09:13:55.8915583,10697,1394.935,164.689,2341.652,0.012,130.976,1.96,hotdog-van
2026-07-01T03:12:28.4440952Z,1.119,12461920,2042-03-16T09:52:46.9187834,10697,1396.526,164.689,2340.27,0.008,130.981,2.254,hotdog-van
2026-07-01T03:12:28.7107004Z,1.476,12461936,2042-03-16T10:32:23.7025397,10697,1398.605,164.689,2338.464,0.005,130.981,3.254,hotdog-van
2026-07-01T03:12:28.9738360Z,1.823,12461952,2042-03-16T11:10:56.1571764,10697,1401.439,164.688,2336.002,0.024,130.982,4.254,hotdog-van
2026-07-01T03:12:29.2311851Z,2.17,12461968,2042-03-16T11:49:17.1945597,10697,1405.028,164.682,2332.885,0.106,130.978,5.254,hotdog-van
2026-07-01T03:12:29.4981432Z,2.518,12461984,2042-03-16T12:27:56.6656340,10697,1409.33,164.668,2329.147,0.166,130.981,6.144,hotdog-van
2026-07-01T03:12:29.7736476Z,2.864,12462000,2042-03-16T13:09:27.7552956,10697,1413.968,164.648,2325.118,0.203,130.981,6.144,hotdog-van
2026-07-01T03:12:30.0368321Z,3.215,12462016,2042-03-16T13:48:10.8267175,10697,1418.606,164.625,2321.089,0.222,130.98,6.144,hotdog-van
2026-07-01T03:12:30.2998305Z,3.565,12462032,2042-03-16T14:26:49.6971060,10697,1423.245,164.601,2317.059,0.238,130.979,6.144,hotdog-van
2026-07-01T03:12:30.5652474Z,3.916,12462048,2042-03-16T15:05:32.0271670,10697,1427.883,164.575,2313.03,0.253,130.979,6.144,hotdog-van
2026-07-01T03:12:30.8443314Z,4.267,12462064,2042-03-16T15:47:22.6055832,10697,1432.521,164.547,2309.001,0.269,130.982,6.144,hotdog-van
2026-07-01T03:12:31.1106134Z,4.62,12462080,2042-03-16T16:26:34.4359569,10697,1437.16,164.517,2304.972,0.285,130.981,6.144,hotdog-van
2026-07-01T03:12:33.2675215Z,5.035,12462096,2042-03-16T17:06:30.2953138,10697,1441.798,164.485,2300.943,0.306,130.98,6.144,hotdog-van
2026-07-01T03:13:14.8434535Z,5.442,12462112,2042-03-16T17:46:35.0257426,10697,1446.436,164.451,2296.913,0.334,130.98,6.144,hotdog-van
2026-07-01T03:13:15.1169049Z,5.803,12462128,2042-03-16T18:26:16.1740899,10697,1451.08,164.415,2292.879,0.334,130.981,6.159,hotdog-van
2026-07-01T03:13:15.3701344Z,6.149,12462144,2042-03-16T19:04:20.2418635,10697,1455.319,164.383,2289.197,0.312,130.98,5.071,hotdog-van
2026-07-01T03:13:15.6387608Z,6.508,12462160,2042-03-16T19:43:43.3657310,10697,1458.392,164.362,2286.528,0.296,130.981,3.071,hotdog-van
2026-07-01T03:13:15.9030254Z,6.863,12462176,2042-03-16T20:22:57.2117270,10697,1461.087,164.343,2284.186,0.288,130.982,4.071,hotdog-van
2026-07-01T03:13:16.1693463Z,7.217,12462192,2042-03-16T21:02:09.0508489,10697,1463.406,164.328,2282.172,0.268,130.979,2.071,hotdog-van
2026-07-01T03:13:16.4319401Z,7.56,12462208,2042-03-16T21:40:13.3400555,10697,1464.552,164.321,2281.176,0.26,130.982,0.966,hotdog-van
2026-07-01T03:13:16.7064986Z,7.903,12462224,2042-03-16T22:21:24.7859065,10697,1464.916,164.319,2280.86,0.26,130.982,0,hotdog-van
2026-07-01T03:13:16.9685101Z,8.252,12462240,2042-03-16T23:00:08.4977066,10697,1464.916,164.319,2280.86,0.26,130.982,0,hotdog-van
