recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-10T03:13:31.6400082Z,0.046,12461872,2042-03-16T07:58:05.9099713,15325,1379.792,164.72,2358.764,359.829,311.117,5.788,Station-wagon
2026-06-10T03:13:32.1639994Z,0.571,12461905,2042-03-16T09:15:37.6883759,15325,1370.67,164.759,2366.703,359.812,310.989,6.133,Station-wagon
2026-06-10T03:13:32.6855477Z,1.093,12461937,2042-03-16T10:32:38.0130334,15325,1361.788,164.796,2374.421,359.839,310.98,5.137,Station-wagon
2026-06-10T03:13:33.2104500Z,1.618,12461968,2042-03-16T11:50:13.1310648,15325,1356.365,164.809,2378.946,359.944,306.322,2.383,Station-wagon
2026-06-10T03:13:33.7383853Z,2.144,12462000,2042-03-16T13:07:48.3843148,15325,1350.486,164.813,2381.806,359.987,283.951,4.066,Station-wagon
2026-06-10T03:13:34.2482073Z,2.653,12462030,2042-03-16T14:22:59.2025153,15325,1346.513,164.813,2381.933,-0.004,259.69,4.066,Station-wagon
2026-06-10T03:13:34.7627361Z,3.167,12462061,2042-03-16T15:38:57.5874716,15325,1339.274,164.871,2377.607,358.694,225.958,5.067,Station-wagon
2026-06-10T03:13:36.8838267Z,3.82,12462091,2042-03-16T17:15:15.1795846,15325,1331.439,165.601,2368.985,355.061,221.024,6.153,Station-wagon
2026-06-10T03:13:37.3798763Z,4.347,12462134,2042-03-16T18:33:07.3254356,15325,1319.39,167.383,2355.119,354.115,220.982,6.152,Station-wagon
2026-06-10T03:13:37.8952488Z,4.872,12462165,2042-03-16T19:50:39.6755882,15325,1311.365,168.654,2345.881,354.054,220.981,6.152,Station-wagon
2026-06-10T03:13:38.4199192Z,5.403,12462197,2042-03-16T21:09:06.0282442,15325,1303.339,169.911,2336.642,354.267,220.981,6.152,Station-wagon
2026-06-10T03:13:38.9422965Z,5.928,12462228,2042-03-16T22:26:37.6523849,15325,1295.302,171.086,2327.391,354.836,220.98,6.167,Station-wagon
2026-06-10T03:13:39.4665476Z,6.455,12462259,2042-03-16T23:44:27.1711378,15325,1287.244,172.107,2318.115,355.494,220.982,6.159,Station-wagon
2026-06-10T03:13:40.0190882Z,7.007,12462289,2042-03-17T01:05:57.6037851,15325,1279.195,173.153,2308.849,354.856,220.98,6.159,Station-wagon
2026-06-10T03:13:40.5205348Z,7.511,12462323,2042-03-17T02:20:20.7430348,15325,1271.149,174.249,2299.586,355.033,220.979,6.159,Station-wagon
2026-06-10T03:13:41.0249031Z,8.018,12462353,2042-03-17T03:35:07.9193600,15325,1263.095,175.214,2290.315,356.121,220.979,6.159,Station-wagon
2026-06-10T03:13:41.5546547Z,8.548,12462385,2042-03-17T04:53:22.5388066,15325,1255.024,175.835,2281.024,357.798,220.98,6.167,Station-wagon
2026-06-10T03:13:42.0729517Z,9.067,12462416,2042-03-17T06:10:01.0302291,15325,1246.941,176.27,2271.719,358.11,220.979,6.167,Station-wagon
2026-06-10T03:13:42.6018292Z,9.597,12462448,2042-03-17T07:28:16.4607757,15325,1238.857,176.661,2262.413,358.251,220.981,6.167,Station-wagon
2026-06-10T03:13:43.1758424Z,10.171,12462479,2042-03-17T08:53:02.7813969,15325,1231.591,176.989,2254.049,358.357,220.981,5.193,Station-wagon
