recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-10T03:13:31.6400082Z,0.046,12461872,2042-03-16T07:58:05.9099713,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-06-10T03:13:32.1639994Z,0.571,12461905,2042-03-16T09:15:37.6883759,10879,1417.225,164.642,2326.263,359.793,310.98,6.129,Sports-car
2026-06-10T03:13:32.6855477Z,1.093,12461937,2042-03-16T10:32:38.0130334,10879,1407.971,164.679,2334.302,359.878,310.982,6.129,Sports-car
2026-06-10T03:13:33.2104500Z,1.618,12461968,2042-03-16T11:50:13.1310648,10879,1400.077,164.687,2339.257,359.989,289.016,3.292,Sports-car
2026-06-10T03:13:33.7383853Z,2.144,12462000,2042-03-16T13:07:48.3843148,10879,1395.51,164.688,2339.778,-0.004,264.341,2.681,Sports-car
2026-06-10T03:13:34.2482073Z,2.653,12462030,2042-03-16T14:22:59.2025153,10879,1389.903,164.688,2337.963,-0.002,248.495,3.018,Sports-car
2026-06-10T03:13:34.7627361Z,3.167,12462061,2042-03-16T15:38:57.5874716,10879,1387.552,164.688,2337.036,0,224.285,0,Sports-car
2026-06-10T03:13:36.8838267Z,3.82,12462091,2042-03-16T17:15:15.1795846,10879,1388.255,164.688,2337.338,0.004,134.285,2,Sports-car
2026-06-10T03:13:37.3798763Z,4.347,12462134,2042-03-16T18:33:07.3254356,10879,1389.121,164.688,2337.016,0,224.285,0.397,Sports-car
2026-06-10T03:13:37.8952488Z,4.872,12462165,2042-03-16T19:50:39.6755882,10879,1388.989,164.688,2337.443,0,224.285,0.099,Sports-car
