recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-10T03:15:11.2168874Z,12461871,2042-03-17T09:23:38.3639723,28962,1432.522,164.933,2342.778,139.019,3,4,19.394,45.561,23.482,0,0,0,163.919,164.937,H5 3x3 Tenement03
