recordTimeUtc,simulationFrame,gameTime,buildingId,x,y,z,angleY,widthCells,lengthCells,sizeX,sizeY,sizeZ,centerOffsetX,centerOffsetY,centerOffsetZ,minY,maxY,prefabName
2026-06-10T03:15:11.2073654Z,12461871,2042-03-17T09:23:38.3639723,8594,1346.688,165.082,2353.76,319.019,3,4,20,28.188,20.01,0,0,0,165.052,166.966,H5 3x3 Tenement05
