recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T03:27:25.9519973Z,0.032,12461872,2042-03-16T07:56:01.1897918,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-06-23T03:27:26.0171385Z,0.093,12461873,2042-03-16T08:04:55.5248738,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-06-23T03:27:26.0495024Z,0.12,12461876,2042-03-16T08:08:55.5004280,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-06-23T03:27:26.0745779Z,0.149,12461879,2042-03-16T08:13:17.6986965,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-06-23T03:27:26.1018904Z,0.176,12461882,2042-03-16T08:17:16.8786932,10879,1426.479,164.594,2318.224,359.756,310.981,6.129,Sports-car
2026-06-23T03:27:26.1247435Z,0.2,12461883,2042-03-16T08:20:45.7517304,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.1493246Z,0.224,12461885,2042-03-16T08:24:22.8085696,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.1743511Z,0.249,12461886,2042-03-16T08:27:59.8820954,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.1964368Z,0.272,12461888,2042-03-16T08:31:23.2767577,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.2179967Z,0.293,12461889,2042-03-16T08:34:31.1276247,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.2422388Z,0.317,12461890,2042-03-16T08:38:06.4670722,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.2659432Z,0.341,12461892,2042-03-16T08:41:40.7118164,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
2026-06-23T03:27:26.2888873Z,0.364,12461893,2042-03-16T08:45:02.3479160,10879,1421.852,164.619,2322.243,359.774,310.981,6.129,Sports-car
