recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:14:57.4714636Z,0.022,12461872,2042-03-16T08:00:31.5143565,2516,1367.47,162.812,2410.467,353.61,220.982,4.132,Garbage Truck
2026-06-23T07:14:57.6847827Z,0.317,12461888,2042-03-16T08:32:58.9870688,2516,1364.674,163.284,2407.247,353.736,220.982,4.449,Garbage Truck
2026-06-23T07:14:57.9441820Z,0.611,12461904,2042-03-16T09:10:39.7656406,2516,1361.716,163.761,2403.842,354.188,220.982,4.622,Garbage Truck
2026-06-23T07:14:58.2114882Z,0.896,12461920,2042-03-16T09:49:58.3917932,2516,1358.944,164.17,2400.652,354.807,220.98,3.87,Garbage Truck
2026-06-23T07:14:58.4886176Z,1.178,12461936,2042-03-16T10:31:39.6775874,2516,1356.355,164.501,2397.671,355.587,220.981,4.054,Garbage Truck
2026-06-23T07:14:58.7510179Z,1.458,12461952,2042-03-16T11:10:15.8040358,2516,1353.819,164.706,2394.862,358.429,223.323,3.532,Garbage Truck
2026-06-23T07:14:59.0225277Z,1.75,12461968,2042-03-16T11:50:37.0217092,2516,1351.142,164.774,2392.596,359.367,236.183,3.528,Garbage Truck
2026-06-23T07:14:59.2780571Z,2.046,12461984,2042-03-16T12:28:23.5484242,2516,1347.948,164.8,2391.267,359.773,258.661,3.527,Garbage Truck
2026-06-23T07:14:59.5538403Z,2.34,12462000,2042-03-16T13:09:00.7588845,2516,1344.527,164.809,2391.421,359.932,286.473,3.527,Garbage Truck
2026-06-23T07:14:59.8212650Z,2.625,12462016,2042-03-16T13:48:33.1015338,2516,1341.356,164.803,2392.88,0.267,302.966,3.527,Garbage Truck
2026-06-23T07:15:00.0741081Z,2.915,12462032,2042-03-16T14:25:50.2176006,2516,1338.085,164.769,2395.223,0.662,307.663,4.528,Garbage Truck
2026-06-23T07:15:00.3426751Z,3.202,12462048,2042-03-16T15:05:34.3995289,2516,1334.198,164.686,2398.408,1.175,310.69,5.528,Garbage Truck
2026-06-23T07:15:00.6076984Z,3.485,12462064,2042-03-16T15:44:37.3982240,2516,1329.784,164.551,2402.223,1.456,310.974,6.144,Garbage Truck
2026-06-23T07:15:00.8877297Z,3.764,12462080,2042-03-16T16:25:54.8187206,2516,1325.147,164.387,2406.25,1.604,310.98,6.144,Garbage Truck
2026-06-23T07:15:02.2297123Z,4.103,12462096,2042-03-16T17:05:26.9800517,2516,1320.51,164.21,2410.278,1.7,310.978,6.144,Garbage Truck
2026-06-23T07:15:02.4965080Z,4.389,12462112,2042-03-16T17:44:53.8187679,2516,1315.874,164.024,2414.305,1.778,310.981,6.144,Garbage Truck
2026-06-23T07:15:02.7609136Z,4.668,12462128,2042-03-16T18:23:24.0441118,2516,1311.238,163.83,2418.333,1.841,310.98,6.144,Garbage Truck
2026-06-23T07:15:03.0255723Z,4.954,12462144,2042-03-16T19:02:50.8973672,2516,1306.597,163.629,2422.365,1.896,310.978,6.159,Garbage Truck
2026-06-23T07:15:03.3042736Z,5.234,12462160,2042-03-16T19:44:11.7522950,2516,1301.949,163.422,2426.401,1.951,310.979,6.159,Garbage Truck
2026-06-23T07:15:03.5598154Z,5.524,12462176,2042-03-16T20:21:48.7585477,2516,1297.303,163.21,2430.438,1.998,310.982,6.159,Garbage Truck
2026-06-23T07:15:03.8248282Z,5.822,12462192,2042-03-16T21:00:50.0605159,2516,1292.656,162.992,2434.475,2.048,310.981,6.159,Garbage Truck
2026-06-23T07:15:04.0911514Z,6.107,12462208,2042-03-16T21:40:12.9829990,2516,1288.009,162.77,2438.511,2.1,310.982,6.159,Garbage Truck
2026-06-23T07:15:04.3604825Z,6.395,12462224,2042-03-16T22:20:00.4755460,2516,1283.363,162.541,2442.548,2.151,310.981,6.159,Garbage Truck
