recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:14:57.4714636Z,0.022,12461872,2042-03-16T08:00:31.5143565,4966,1355.587,164.5,2396.515,358.06,215.945,4.07,Sedan
2026-06-23T07:14:57.6847827Z,0.317,12461888,2042-03-16T08:32:58.9870688,4966,1353.2,164.637,2393.224,358.06,215.944,4.066,Sedan
2026-06-23T07:14:57.9441820Z,0.611,12461904,2042-03-16T09:10:39.7656406,4966,1351.154,164.745,2389.735,358.894,204.849,4.066,Sedan
2026-06-23T07:14:58.2114882Z,0.896,12461920,2042-03-16T09:49:58.3917932,4966,1350.273,164.795,2385.857,359.693,180.741,4.066,Sedan
2026-06-23T07:14:58.4886176Z,1.178,12461936,2042-03-16T10:31:39.6775874,4966,1351.078,164.809,2381.969,359.929,155.869,4.066,Sedan
2026-06-23T07:14:58.7510179Z,1.458,12461952,2042-03-16T11:10:15.8040358,4966,1353.228,164.811,2378.567,0.003,139.563,4.066,Sedan
2026-06-23T07:14:59.0225277Z,1.75,12461968,2042-03-16T11:50:37.0217092,4966,1356.396,164.806,2375.29,0.106,133.093,5.066,Sedan
2026-06-23T07:14:59.2780571Z,2.046,12461984,2042-03-16T12:28:23.5484242,4966,1360.528,164.793,2371.562,0.168,131.188,6.066,Sedan
2026-06-23T07:14:59.5538403Z,2.34,12462000,2042-03-16T13:09:00.7588845,4966,1365.129,164.774,2367.548,0.186,131.011,6.148,Sedan
2026-06-23T07:14:59.8212650Z,2.625,12462016,2042-03-16T13:48:33.1015338,4966,1369.751,164.754,2363.53,0.189,130.991,6.1,Sedan
2026-06-23T07:15:00.0741081Z,2.915,12462032,2042-03-16T14:25:50.2176006,4966,1374.047,164.735,2359.798,0.187,130.984,5.281,Sedan
2026-06-23T07:15:00.3426751Z,3.202,12462048,2042-03-16T15:05:34.3995289,4966,1377.687,164.72,2356.635,0.18,130.984,4.365,Sedan
2026-06-23T07:15:00.6076984Z,3.485,12462064,2042-03-16T15:44:37.3982240,4966,1380.732,164.707,2353.989,0.168,130.985,3.703,Sedan
2026-06-23T07:15:00.8877297Z,3.764,12462080,2042-03-16T16:25:54.8187206,4966,1383.433,164.698,2351.643,0.137,130.98,3.451,Sedan
2026-06-23T07:15:02.2297123Z,4.103,12462096,2042-03-16T17:05:26.9800517,4966,1385.255,164.693,2350.006,0.056,134.202,1.451,Sedan
2026-06-23T07:15:02.4965080Z,4.389,12462112,2042-03-16T17:44:53.8187679,4966,1386.112,164.692,2349.131,0.044,137.637,1,Sedan
2026-06-23T07:15:02.7609136Z,4.668,12462128,2042-03-16T18:23:24.0441118,4966,1386.762,164.691,2348.371,0.036,141.324,1,Sedan
2026-06-23T07:15:03.0255723Z,4.954,12462144,2042-03-16T19:02:50.8973672,4966,1387.356,164.691,2347.568,0.03,145.648,1,Sedan
2026-06-23T07:15:03.3042736Z,5.234,12462160,2042-03-16T19:44:11.7522950,4966,1387.835,164.69,2346.8,0.024,151.06,0.811,Sedan
2026-06-23T07:15:03.5598154Z,5.524,12462176,2042-03-16T20:21:48.7585477,4966,1388.031,164.69,2346.445,0.024,151.06,0,Sedan
2026-06-23T07:15:03.8248282Z,5.822,12462192,2042-03-16T21:00:50.0605159,4966,1388.152,164.69,2346.174,0.021,155.857,0.593,Sedan
2026-06-23T07:15:04.0911514Z,6.107,12462208,2042-03-16T21:40:12.9829990,4966,1388.549,164.69,2345.156,0.018,159.764,1.593,Sedan
2026-06-23T07:15:04.3604825Z,6.395,12462224,2042-03-16T22:20:00.4755460,4966,1389.024,164.689,2343.128,0.013,171.156,2.593,Sedan
