recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:14:57.4714636Z,0.022,12461872,2042-03-16T08:00:31.5143565,3514,1339.366,164.964,2378.114,357.136,220.981,6.144,Van
2026-06-23T07:14:57.6847827Z,0.317,12461888,2042-03-16T08:32:58.9870688,3514,1335.344,165.271,2373.485,357.136,220.981,6.136,Van
2026-06-23T07:14:57.9441820Z,0.611,12461904,2042-03-16T09:10:39.7656406,3514,1331.328,165.663,2368.861,355.543,220.982,6.139,Van
2026-06-23T07:14:58.2114882Z,0.896,12461920,2042-03-16T09:49:58.3917932,3514,1327.317,166.187,2364.245,354.655,220.981,6.137,Van
2026-06-23T07:14:58.4886176Z,1.178,12461936,2042-03-16T10:31:39.6775874,3514,1323.311,166.778,2359.633,354.298,220.979,6.137,Van
2026-06-23T07:14:58.7510179Z,1.458,12461952,2042-03-16T11:10:15.8040358,3514,1319.379,167.386,2355.106,354.124,220.98,5.917,Van
2026-06-23T07:14:59.0225277Z,1.75,12461968,2042-03-16T11:50:37.0217092,3514,1315.994,167.92,2351.21,354.056,220.982,4.46,Van
2026-06-23T07:14:59.2780571Z,2.046,12461984,2042-03-16T12:28:23.5484242,3514,1313.334,168.342,2348.148,354.048,220.98,3.696,Van
2026-06-23T07:14:59.5538403Z,2.34,12462000,2042-03-16T13:09:00.7588845,3514,1310.942,168.722,2345.394,354.055,220.984,3.64,Van
2026-06-23T07:14:59.8212650Z,2.625,12462016,2042-03-16T13:48:33.1015338,3514,1308.594,169.094,2342.691,354.089,220.981,3.558,Van
2026-06-23T07:15:00.0741081Z,2.915,12462032,2042-03-16T14:25:50.2176006,3514,1306.022,169.498,2339.73,354.147,220.983,4.328,Van
2026-06-23T07:15:00.3426751Z,3.202,12462048,2042-03-16T15:05:34.3995289,3514,1302.902,169.98,2336.14,354.263,220.98,5.233,Van
2026-06-23T07:15:00.6076984Z,3.485,12462064,2042-03-16T15:44:37.3982240,3514,1299.187,170.537,2331.863,354.492,220.982,6.152,Van
2026-06-23T07:15:00.8867292Z,3.764,12462080,2042-03-16T16:25:54.8187206,3514,1295.17,171.107,2327.239,354.882,220.981,6.152,Van
2026-06-23T07:15:02.2297123Z,4.103,12462096,2042-03-16T17:05:26.9800517,3514,1291.151,171.631,2322.612,355.346,220.98,6.152,Van
2026-06-23T07:15:02.4965080Z,4.389,12462112,2042-03-16T17:44:53.8187679,3514,1287.132,172.122,2317.985,355.492,220.979,6.144,Van
2026-06-23T07:15:02.7609136Z,4.668,12462128,2042-03-16T18:23:24.0441118,3514,1283.116,172.627,2313.363,355.08,220.982,6.144,Van
2026-06-23T07:15:03.0255723Z,4.954,12462144,2042-03-16T19:02:50.8973672,3514,1279.098,173.166,2308.737,354.854,220.98,6.159,Van
2026-06-23T07:15:03.3042736Z,5.234,12462160,2042-03-16T19:44:11.7522950,3514,1275.075,173.719,2304.106,354.845,220.98,6.159,Van
2026-06-23T07:15:03.5598154Z,5.524,12462176,2042-03-16T20:21:48.7585477,3514,1271.052,174.262,2299.474,355.037,220.98,6.159,Van
2026-06-23T07:15:03.8248282Z,5.822,12462192,2042-03-16T21:00:50.0605159,3514,1267.026,174.773,2294.84,355.458,220.981,6.159,Van
2026-06-23T07:15:04.0911514Z,6.107,12462208,2042-03-16T21:40:12.9829990,3514,1262.998,175.224,2290.203,356.144,220.982,6.16,Van
2026-06-23T07:15:04.3604825Z,6.395,12462224,2042-03-16T22:20:00.4755460,3514,1258.967,175.576,2285.564,357.293,220.98,6.153,Van
