recordTimeUtc,sessionSeconds,simulationFrame,gameTime,vehicleId,x,y,z,angleX,angleY,speed,prefabName
2026-06-23T07:14:57.4714636Z,0.022,12461872,2042-03-16T08:00:31.5143565,8641,1318.843,164.216,2407.753,358.291,130.981,6.129,Donut Van
2026-06-23T07:14:57.6847827Z,0.317,12461888,2042-03-16T08:32:58.9870688,8641,1323.473,164.394,2403.73,358.383,130.981,6.144,Donut Van
2026-06-23T07:14:57.9441820Z,0.611,12461904,2042-03-16T09:10:39.7656406,8641,1328.11,164.557,2399.702,358.568,130.979,6.144,Donut Van
2026-06-23T07:14:58.2114882Z,0.896,12461920,2042-03-16T09:49:58.3917932,8641,1332.67,164.692,2395.741,358.881,130.981,5.939,Donut Van
2026-06-23T07:14:58.4886176Z,1.178,12461936,2042-03-16T10:31:39.6775874,8641,1336.488,164.767,2392.511,359.54,129.127,4.066,Donut Van
2026-06-23T07:14:58.7510179Z,1.458,12461952,2042-03-16T11:10:15.8040358,8641,1339.742,164.794,2390.078,359.695,124.434,4.066,Donut Van
2026-06-23T07:14:59.0225277Z,1.75,12461968,2042-03-16T11:50:37.0217092,8641,1343.364,164.808,2388.338,359.91,106.894,4.066,Donut Van
2026-06-23T07:14:59.2790570Z,2.046,12461984,2042-03-16T12:28:23.5484242,8641,1347.332,164.812,2387.946,359.976,84.381,4.066,Donut Van
2026-06-23T07:14:59.5538403Z,2.34,12462000,2042-03-16T13:09:00.7588845,8641,1351.131,164.813,2389.125,359.994,61.159,4.057,Donut Van
2026-06-23T07:14:59.8212650Z,2.625,12462016,2042-03-16T13:48:33.1015338,8641,1354.403,164.771,2391.481,1.197,47.416,4.067,Donut Van
2026-06-23T07:15:00.0741081Z,2.915,12462032,2042-03-16T14:25:50.2176006,8641,1357.626,164.583,2394.708,3.287,42.997,5.07,Donut Van
2026-06-23T07:15:00.3426751Z,3.202,12462048,2042-03-16T15:05:34.3995289,8641,1361.337,164.155,2398.839,5.342,41.045,6.074,Donut Van
2026-06-23T07:15:00.6076984Z,3.485,12462064,2042-03-16T15:44:37.3982240,8641,1365.329,163.547,2403.429,6.073,40.988,6.152,Donut Van
2026-06-23T07:15:00.8877297Z,3.764,12462080,2042-03-16T16:25:54.8187206,8641,1369.34,162.881,2408.045,6.359,40.983,6.152,Donut Van
2026-06-23T07:15:02.2297123Z,4.103,12462096,2042-03-16T17:05:26.9800517,8641,1373.349,162.19,2412.66,6.532,40.981,6.152,Donut Van
2026-06-23T07:15:02.4975070Z,4.389,12462112,2042-03-16T17:44:53.8187679,8641,1377.357,161.485,2417.273,6.626,40.98,6.152,Donut Van
2026-06-23T07:15:02.7609136Z,4.668,12462128,2042-03-16T18:23:24.0441118,8641,1381.364,160.775,2421.886,6.636,40.979,6.152,Donut Van
2026-06-23T07:15:03.0255723Z,4.954,12462144,2042-03-16T19:02:50.8973672,8641,1385.371,160.068,2426.499,6.569,40.979,6.152,Donut Van
2026-06-23T07:15:03.3042736Z,5.234,12462160,2042-03-16T19:44:11.7522950,8641,1389.379,159.373,2431.113,6.405,40.981,6.152,Donut Van
2026-06-23T07:15:03.5598154Z,5.524,12462176,2042-03-16T20:21:48.7585477,8641,1393.39,158.703,2435.729,6.098,40.981,6.152,Donut Van
2026-06-23T07:15:03.8248282Z,5.822,12462192,2042-03-16T21:00:50.0605159,8641,1397.403,158.079,2440.35,5.542,40.979,6.152,Donut Van
2026-06-23T07:15:04.0911514Z,6.107,12462208,2042-03-16T21:40:12.9829990,8641,1401.424,157.569,2444.978,3.963,40.981,6.154,Donut Van
2026-06-23T07:15:04.3604825Z,6.395,12462224,2042-03-16T22:20:00.4755460,8641,1404.982,157.322,2449.074,0.848,40.981,4.712,Donut Van
